ma_bds,dien_tich_su_dung_m2,gia(ty),title,phap_ly,ngay_dang,phuong_xa,quan_huyen,thanh_pho,nha_tam,phong_ngu,dien_tich_dat_m2,chieu_dai_m,chieu_rong_m,loai_hinh
22671528,70.0,7.0,Bán Chung cư Imperia Cổ Loa,Sổ đỏ,2025-04-01,Trường Sa,None,Hà Nội,2,2,,,,chung_cu
22670336,103.0,8.034,Bán Chung cư Tháp đôi Kepler Land,Sổ đỏ,2025-04-01,Vũ Trọng Khánh - Phường Mộ Lao,Hà Đông,Hà Nội,2,3,,,,chung_cu
22675426,230.0,7.6,Bán Nhà đường nội bộ Nguyễn Ngọc Vũ,Sổ đỏ,2025-04-01,Nguyễn Ngọc Vũ - Phường Trung Hòa,Cầu Giấy,Hà Nội,4,4,38.0,10.0,3.8,nha
22675417,65.0,37.6,"Bán Nhà mặt tiền, phố Ô Chợ Dừa",Sổ đỏ,2025-04-01,Ô Chợ Dừa - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,4,4,65.0,17.7,4.5,nha
22675427,780.0,49.999,"Bán Nhà mặt tiền, phố Kim Đồng",Sổ đỏ,2025-04-01,Kim Đồng - Phường Đại Kim,Hoàng Mai,Hà Nội,5,8,113.0,28.0,4.2,nha
22675363,180.0,1.8,Bán Đất thổ cư Đường liên thôn,Sổ đỏ,2025-04-01,Đường liên thôn,None,Hà Nội,6,6,180.0,36.0,5.0,dat
22675437,69.0,7.8,Bán Đất thổ cư Phúc lợi,Sổ đỏ,2025-04-01,Phúc lợi - Phường Phúc Lợi,Long Biên,Hà Nội,4,5,69.0,14.0,4.5,dat
22675270,55.0,16.0,"Bán Nhà mặt tiền, phố Cầu Giấy",Sổ đỏ,2025-04-01,Cầu Giấy - Phường Dịch Vọng,Cầu Giấy,Hà Nội,3,4,55.0,13.75,4.0,nha
22675188,170.0,158.0,"Bán Nhà mặt tiền, phố Thanh Hà",Sổ đỏ,2025-04-01,Thanh Hà - Phường Đồng Xuân,Hoàn Kiếm,Hà Nội,38,38,169.0,19.0,9.0,nha
22675187,65.0,13.0,"Bán Nhà mặt tiền, phố Phố Trạm",Sổ đỏ,2025-04-01,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,5,4,60.0,12.0,5.2,nha
22675178,70.0,4.65,Bán Chung cư Nhà ở cho cán bộ chiến sỹ Bộ Công an,Sổ đỏ,2025-04-01,Phạm Văn Đồng - Phường Cổ Nhuế 2,Bắc Từ Liêm,Hà Nội,2,2,,,,nha
22675347,60.0,2.0,Bán Chung cư An Bình Tower,Hợp đồng mua bán,2025-04-01,Cổ Nhuế - Phường Cổ Nhuế 2,Bắc Từ Liêm,Hà Nội,2,2,,,,chung_cu
22673949,91.0,12.012,"Bán Nhà mặt tiền, phố Đào Tấn",Sổ đỏ,2025-03-31,Đào Tấn - Phường Cống Vị,Ba Đình,Hà Nội,1,1,91.0,10.8,8.2,nha
22674707,87.0,6.0,Bán Đất thổ cư Bắc Cầu,Sổ đỏ,2025-03-31,Bắc Cầu - Phường Ngọc Thụy,Long Biên,Hà Nội,5,5,87.0,25.0,3.5,dat
22674706,41.0,6.0,"Bán Nhà mặt tiền, phố Ngọc Thụy",Sổ đỏ,2025-03-31,Ngọc Thụy - Phường Ngọc Thụy,Long Biên,Hà Nội,3,3,41.0,8.0,5.5,nha
22675042,34.0,7.4,"Bán Nhà hẻm, ngõ Long Biên",Sổ đỏ,2025-03-31,Long Biên - Phường Long Biên,Long Biên,Hà Nội,4,3,34.0,9.0,3.5,nha
22675041,80.0,19.7,"Bán Nhà hẻm, ngõ Tây Sơn",Sổ đỏ,2025-03-31,Tây Sơn - Phường Ngã Tư Sở,Đống Đa,Hà Nội,3,4,80.0,16.0,5.0,nha
22675001,120.0,41.0,"Bán Nhà mặt tiền, phố Khương Trung",Sổ đỏ,2025-03-31,Khương Trung - Phường Khương Trung,Thanh Xuân,Hà Nội,13,12,120.0,12.0,10.0,nha
22674982,103.0,8.034,Bán Chung cư Tháp đôi Kepler Land,Sổ đỏ,2025-03-31,Vũ Trọng Khánh - Phường Mộ Lao,Hà Đông,Hà Nội,2,3,,,,chung_cu
22674959,94.0,19.0,Bán Đất thổ cư Chiến Thắng,Sổ đỏ,2025-03-31,Chiến Thắng,None,Hà Nội,6,6,95.0,15.0,5.0,dat
22674878,40.0,13.2,"Bán Nhà hẻm, ngõ Bùi Xương Trạch",Sổ đỏ,2025-03-31,Bùi Xương Trạch - Phường Khương Đình,Thanh Xuân,Hà Nội,2,4,40.0,11.0,4.0,nha
22674880,216.0,47.088,"Bán Biệt thự, liền kề Khu Đô Thị Mỹ Đình - Mễ Trì",Sổ hồng,2025-03-31,Phạm Hùng,Nam Từ Liêm,Hà Nội,5,5,216.0,18.0,12.0,mat_bang
22674844,100.0,8.0,Bán Đất thổ cư Đường 23,Sổ hồng,2025-03-31,Đường 23,None,Hà Nội,6,6,100.0,20.0,5.0,dat
22667946,280.0,17.0,"Bán Nhà mặt tiền, phố Phố Tây Sơn",Sổ đỏ,2025-03-30,Phố Tây Sơn - Phường Nam Đồng,Đống Đa,Hà Nội,5,5,70.0,,,nha
22666319,50.0,3.5,"Bán Nhà hẻm, ngõ Đê La Thành",Sổ đỏ,2025-03-30,Đê La Thành - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,1,2,50.0,13.0,4.0,nha
22674720,37.0,9.0,"Bán Nhà hẻm, ngõ Vũ Trọng Khánh",Sổ đỏ,2025-03-30,Vũ Trọng Khánh - Phường Mộ Lao,Hà Đông,Hà Nội,4,3,37.0,6.5,6.0,nha
22674713,70.0,1.45,"Bán Nhà mặt tiền, phố Cổ Nhuế",Giấy tờ hợp lệ,2025-03-30,Cổ Nhuế,None,Hà Nội,2,2,70.0,14.0,5.0,nha
22674741,50.0,16.0,"Bán Nhà mặt tiền, phố Phú Thượng",Sổ đỏ,2025-03-30,Phú Thượng - Phường Tứ Liên,Tây Hồ,Hà Nội,3,4,50.0,10.0,4.3,nha
22674766,108.0,20.2,Bán Đất thổ cư Ngọc Thụy,Sổ đỏ,2025-03-30,Ngọc Thụy - Phường Ngọc Thụy,Long Biên,Hà Nội,6,6,108.0,18.0,6.0,dat
22674580,47.0,5.7,"Bán Nhà hẻm, ngõ Cầu Bươu",Sổ đỏ,2025-03-29,Cầu Bươu,None,Hà Nội,2,2,46.0,9.0,5.0,nha
22674674,39.0,8.2,"Bán Nhà hẻm, ngõ Hào Nam",Sổ đỏ,2025-03-29,Hào Nam - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,3,4,39.0,10.0,4.0,nha
22674594,182.0,11.0,Bán Đất thổ cư Liên Hà,Sổ đỏ,2025-03-29,Liên Hà,None,Hà Nội,6,6,182.0,17.0,11.0,dat
22674678,43.0,7.7,"Bán Nhà hẻm, ngõ Bồ Đề",Sổ đỏ,2025-03-29,Bồ Đề - Phường Bồ Đề,Long Biên,Hà Nội,4,5,43.0,12.0,3.5,nha
22672310,70.0,13.8,Bán Nhà đường nội bộ Trần Bình,Sổ đỏ,2025-03-29,Trần Bình - Phường Mai Dịch,Cầu Giấy,Hà Nội,1,2,70.0,,,nha
22667455,264.0,59.0,"Bán Nhà mặt tiền, phố Quang Trung",Sổ đỏ,2025-03-29,Quang Trung - Phường La Khê,Hà Đông,Hà Nội,5,5,264.0,,,nha
22666011,211.0,56.2,"Bán Biệt thự, liền kề Tố Hữu",Sổ đỏ,2025-03-29,Tố Hữu - Phường Trung Văn,Nam Từ Liêm,Hà Nội,4,6,210.0,,,mat_bang
22666969,80.0,32.5,"Bán Nhà mặt tiền, phố Nguyễn Trãi",Sổ đỏ,2025-03-29,Nguyễn Trãi - Phường Thanh Xuân Bắc,Thanh Xuân,Hà Nội,22,22,77.0,,,nha
22674567,85.0,27.5,Bán Nhà đường nội bộ Trần Duy Hưng,Sổ đỏ,2025-03-29,Trần Duy Hưng - Phường Trung Hòa,Cầu Giấy,Hà Nội,10,4,80.0,,,nha
22665994,,12.0,"Bán Nhà mặt tiền, phố Trần Quốc Hoàn",Sổ đỏ,2025-03-29,Trần Quốc Hoàn - Phường Dịch Vọng Hậu,Cầu Giấy,Hà Nội,4,4,,,,nha
22664504,70.0,32.0,"Bán Nhà mặt tiền, phố Hoàng Quốc Việt",Sổ đỏ,2025-03-29,Hoàng Quốc Việt - Phường Nghĩa Tân,Cầu Giấy,Hà Nội,5,4,70.0,,,nha
22665281,270.0,84.78,"Bán Nhà mặt tiền, phố Cầu Giấy",Sổ đỏ,2025-03-29,Cầu Giấy - Phường Dịch Vọng,Cầu Giấy,Hà Nội,4,4,270.0,,,nha
22663223,198.0,62.0,"Bán Nhà mặt tiền, phố Vũ Tông Phan",Sổ đỏ,2025-03-29,Vũ Tông Phan - Phường Khương Trung,Thanh Xuân,Hà Nội,6,6,200.0,,,nha
22662940,70.0,30.9,"Bán Nhà mặt tiền, phố Hoàng Quốc Việt",Sổ đỏ,2025-03-29,Hoàng Quốc Việt - Phường Nghĩa Tân,Cầu Giấy,Hà Nội,5,6,70.0,,,nha
22672696,50.0,7.0,Bán Nhà đường nội bộ Hữu Hưng,Sổ đỏ,2025-03-28,Hữu Hưng - Phường Đại Mỗ,Nam Từ Liêm,Hà Nội,4,6,59.0,13.0,4.1,nha
22671065,60.0,8.0,"Bán Nhà hẻm, ngõ Tư Đình",Sổ đỏ,2025-03-28,Tư Đình - Phường Long Biên,Long Biên,Hà Nội,2,3,60.0,13.0,3.7,nha
22670786,60.0,13.5,"Bán Nhà hẻm, ngõ Phố Trạm",Sổ đỏ,2025-03-28,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,4,3,60.0,12.0,3.8,nha
22670868,40.0,7.0,"Bán Nhà hẻm, ngõ Tư Đình",Sổ đỏ,2025-03-28,Tư Đình - Phường Long Biên,Long Biên,Hà Nội,3,4,40.0,11.0,3.4,nha
22670562,44.0,7.5,"Bán Nhà hẻm, ngõ Cổ Linh",Sổ đỏ,2025-03-28,Cổ Linh - Phường Long Biên,Long Biên,Hà Nội,4,3,44.0,12.0,3.5,nha
22670501,50.0,7.55,"Bán Nhà hẻm, ngõ Phố Trạm",Sổ đỏ,2025-03-28,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,2,3,50.0,11.0,4.3,nha
22669012,38.0,6.45,"Bán Nhà hẻm, ngõ Cổ Linh",Sổ đỏ,2025-03-28,Cổ Linh - Phường Long Biên,Long Biên,Hà Nội,3,3,38.0,11.0,3.3,nha
22668527,40.0,7.4,"Bán Nhà hẻm, ngõ Phố Trạm",Sổ đỏ,2025-03-28,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,4,4,40.0,9.0,4.6,nha
22666004,45.0,6.6,"Bán Nhà hẻm, ngõ Âu Cơ",Sổ đỏ,2025-03-28,Âu Cơ - Phường Tứ Liên,Tây Hồ,Hà Nội,4,3,45.0,12.0,3.6,nha
22666556,60.0,10.8,"Bán Nhà hẻm, ngõ Phố Trạm",Sổ đỏ,2025-03-28,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,3,6,60.0,12.0,4.6,nha
22668223,40.0,6.5,"Bán Nhà hẻm, ngõ Cổ Linh",Sổ đỏ,2025-03-28,Cổ Linh - Phường Long Biên,Long Biên,Hà Nội,4,3,40.0,9.0,4.6,nha
22666036,39.0,7.35,"Bán Nhà hẻm, ngõ Cổ Linh",Sổ đỏ,2025-03-28,Cổ Linh - Phường Long Biên,Long Biên,Hà Nội,4,3,39.0,12.0,4.6,nha
22666215,54.0,14.4,"Bán Nhà hẻm, ngõ Bồ Đề",Sổ đỏ,2025-03-28,Bồ Đề - Phường Bồ Đề,Long Biên,Hà Nội,5,4,54.0,14.0,3.7,nha
22665811,60.0,13.9,"Bán Nhà hẻm, ngõ Ngọc Thụy",Sổ đỏ,2025-03-28,Ngọc Thụy - Phường Ngọc Thụy,Long Biên,Hà Nội,4,3,60.0,16.0,3.6,nha
22668029,42.0,7.349,"Bán Nhà hẻm, ngõ Cổ Linh",Sổ đỏ,2025-03-28,Cổ Linh - Phường Long Biên,Long Biên,Hà Nội,4,3,42.0,10.0,4.0,nha
22665829,51.0,14.0,"Bán Nhà hẻm, ngõ Phố Trạm",Sổ đỏ,2025-03-28,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,4,4,51.0,13.0,3.6,nha
22669154,40.0,6.55,"Bán Nhà hẻm, ngõ Phố Trạm",Sổ đỏ,2025-03-28,Phố Trạm - Phường Long Biên,Long Biên,Hà Nội,4,3,40.0,8.0,4.5,nha
22669678,63.0,12.4,"Bán Nhà hẻm, ngõ Tư Đình",Sổ đỏ,2025-03-28,Tư Đình - Phường Long Biên,Long Biên,Hà Nội,3,4,63.0,12.0,5.0,nha
22674407,125.0,25.0,Bán Căn hộ dịch vụ Cầu Diễn,Sổ đỏ,2025-03-28,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,31,31,,,,mat_bang
22674430,75.0,19.5,Bán Căn hộ dịch vụ Cầu Diễn,Sổ đỏ,2025-03-28,Cầu Diễn - Phường Cầu Diễn,Nam Từ Liêm,Hà Nội,23,23,,,,mat_bang
22674433,66.0,13.95,Bán Căn hộ dịch vụ Dương Quảng Hàm,Sổ đỏ,2025-03-28,Dương Quảng Hàm - Phường Quan Hoa,Cầu Giấy,Hà Nội,13,13,,,,mat_bang
22674465,100.0,37.0,"Bán Nhà mặt tiền, phố Hoàng Cầu",Sổ đỏ,2025-03-28,Hoàng Cầu - Phường Trung Liệt,Đống Đa,Hà Nội,6,6,100.0,15.0,6.5,nha
22674450,53.0,13.5,"Bán Nhà hẻm, ngõ Nguyễn Văn Cừ",Sổ đỏ,2025-03-28,Nguyễn Văn Cừ - Phường Ngọc Lâm,Long Biên,Hà Nội,5,11,51.0,11.0,5.0,nha
22674396,51.0,6.95,"Bán Nhà hẻm, ngõ Bằng Liệt",Sổ đỏ,2025-03-28,Bằng Liệt - Phường Lĩnh Nam,Hoàng Mai,Hà Nội,1,1,51.0,10.0,5.0,nha
22674395,97.0,9.991,Bán Chung cư Viha Complex,Sổ hồng,2025-03-28,Nguyễn Tuân - Phường Thanh Xuân Trung,Thanh Xuân,Hà Nội,3,3,,,,chung_cu
22674439,30.0,5.75,"Bán Nhà mặt tiền, phố An Dương Vương",Sổ đỏ,2025-03-28,An Dương Vương - Phường Phú Thượng,Tây Hồ,Hà Nội,2,3,30.0,10.0,3.3,nha
22674307,54.0,5.8,"Bán Nhà hẻm, ngõ Lương Định Của",Sổ đỏ,2025-03-28,Lương Định Của - Phường Kim Liên,Đống Đa,Hà Nội,3,6,54.0,14.0,4.0,nha
22674304,505.0,17.675,Bán Đất thổ cư Phố Thanh Trì,Sổ đỏ,2025-03-28,Phố Thanh Trì,None,Hà Nội,8,8,505.0,105.0,5.0,dat
22666286,37.0,11.8,"Bán Nhà hẻm, ngõ Khâm Thiên",Sổ đỏ,2025-03-27,Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,5,5,37.0,8.0,4.0,nha
22670280,62.0,8.2,"Bán Nhà hẻm, ngõ An Xá",Sổ đỏ,2025-03-27,An Xá - Phường Phúc Xá,Ba Đình,Hà Nội,2,2,62.0,18.0,3.2,nha
22670282,30.0,7.9,"Bán Nhà hẻm, ngõ Thanh Nhàn",Sổ đỏ,2025-03-27,Thanh Nhàn - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,4,4,30.0,7.0,4.5,nha
22670284,30.0,8.2,"Bán Nhà hẻm, ngõ Chợ Khâm Thiên",Sổ đỏ,2025-03-27,Chợ Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,3,3,30.0,8.0,3.6,nha
22670292,30.0,7.95,"Bán Nhà hẻm, ngõ Vĩnh Phúc",Sổ đỏ,2025-03-27,Vĩnh Phúc - Phường Vĩnh Phúc,Ba Đình,Hà Nội,3,3,30.0,5.0,4.0,nha
22663032,30.0,7.0,"Bán Nhà hẻm, ngõ Hồng Hà",Sổ đỏ,2025-03-27,Hồng Hà - Phường Trần Hưng Đạo,Hoàn Kiếm,Hà Nội,4,3,30.0,6.0,4.0,nha
22669310,51.0,26.0,"Bán Nhà hẻm, ngõ Lạc Nghiệp",Sổ đỏ,2025-03-27,Lạc Nghiệp - Phường Trương Định,Hai Bà Trưng,Hà Nội,4,4,51.0,10.0,5.6,nha
22669308,80.0,18.5,Bán Đất thổ cư Đặng Tiến Đông,Sổ đỏ,2025-03-27,Đặng Tiến Đông - Phường Trung Liệt,Đống Đa,Hà Nội,5,5,80.0,18.0,5.7,dat
22668552,66.0,16.5,"Bán Nhà hẻm, ngõ Hoàng Mai",Sổ đỏ,2025-03-27,Hoàng Mai - Phường Tương Mai,Hoàng Mai,Hà Nội,14,14,66.0,12.0,5.0,nha
22668542,29.0,4.5,"Bán Nhà hẻm, ngõ Phúc Xá",Sổ đỏ,2025-03-27,Phúc Xá - Phường Phúc Xá,Ba Đình,Hà Nội,2,2,29.0,10.0,2.9,nha
22668540,23.0,5.5,"Bán Nhà hẻm, ngõ Cửa Bắc",Sổ đỏ,2025-03-27,Cửa Bắc - Phường Quán Thánh,Ba Đình,Hà Nội,2,3,23.0,7.0,3.0,nha
22667046,38.0,11.95,"Bán Nhà hẻm, ngõ Tây Hồ",Sổ đỏ,2025-03-27,Tây Hồ - Phường Quảng An,Tây Hồ,Hà Nội,5,5,38.0,10.0,3.5,nha
22667044,150.0,13.0,"Bán Nhà hẻm, ngõ Ngõ Thống Nhất",Sổ đỏ,2025-03-27,Ngõ Thống Nhất - Phường Trương Định,Hai Bà Trưng,Hà Nội,1,1,150.0,20.0,7.2,nha
22657602,46.0,12.5,"Bán Nhà hẻm, ngõ Tứ Liên",Sổ đỏ,2025-03-27,Tứ Liên - Phường Tứ Liên,Tây Hồ,Hà Nội,4,4,46.0,12.0,4.0,nha
22663817,33.0,11.8,"Bán Nhà hẻm, ngõ Dốc Thọ Lão",Sổ đỏ,2025-03-27,Dốc Thọ Lão - Phường Đống Mác,Hai Bà Trưng,Hà Nội,3,3,33.0,10.0,3.4,nha
22663814,50.0,18.0,"Bán Nhà hẻm, ngõ Trường Chinh",Sổ đỏ,2025-03-27,Trường Chinh - Phường Ngã Tư Sở,Đống Đa,Hà Nội,7,7,50.0,12.0,5.0,nha
22663119,70.0,55.0,"Bán Nhà hẻm, ngõ Lê Ngọc Hân",Sổ đỏ,2025-03-27,Lê Ngọc Hân - Phường Bùi Thị Xuân,Hai Bà Trưng,Hà Nội,6,8,70.0,8.0,5.0,nha
22663812,30.0,13.0,"Bán Nhà hẻm, ngõ Trường Chinh",Sổ đỏ,2025-03-27,Trường Chinh - Phường Ngã Tư Sở,Đống Đa,Hà Nội,7,7,30.0,8.0,3.5,nha
22663118,156.0,86.0,"Bán Nhà hẻm, ngõ Giảng Võ",Sổ đỏ,2025-03-27,Giảng Võ - Phường Giảng Võ,Ba Đình,Hà Nội,10,10,156.0,15.6,10.0,nha
22663116,56.0,16.5,"Bán Nhà hẻm, ngõ Giảng Võ",Sổ đỏ,2025-03-27,Giảng Võ - Phường Giảng Võ,Ba Đình,Hà Nội,8,8,56.0,11.0,5.0,nha
22658588,18.0,5.8,"Bán Nhà hẻm, ngõ Phúc Tân",Sổ đỏ,2025-03-27,Phúc Tân - Phường Phúc Tân,Hoàn Kiếm,Hà Nội,2,2,18.0,6.0,3.5,nha
22663117,100.0,69.0,"Bán Nhà hẻm, ngõ Giảng Võ",Sổ đỏ,2025-03-27,Giảng Võ - Phường Giảng Võ,Ba Đình,Hà Nội,5,5,100.0,10.0,10.0,nha
22658586,32.0,6.2,"Bán Nhà hẻm, ngõ Đào Tấn",Sổ đỏ,2025-03-27,Đào Tấn - Phường Cống Vị,Ba Đình,Hà Nội,3,4,32.0,10.0,3.2,nha
22658585,30.0,6.0,"Bán Nhà hẻm, ngõ Hoàng Hoa Thám",Sổ đỏ,2025-03-27,Hoàng Hoa Thám - Phường Vĩnh Phúc,Ba Đình,Hà Nội,3,3,30.0,10.0,3.0,nha
22657982,46.0,11.2,"Bán Nhà hẻm, ngõ Xã Đàn",Sổ đỏ,2025-03-27,Xã Đàn - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,12,12,46.0,12.0,4.0,nha
22657981,35.0,8.9,"Bán Nhà hẻm, ngõ Đội Cấn",Sổ đỏ,2025-03-27,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,3,3,35.0,10.0,3.5,nha
22657978,47.0,13.9,"Bán Nhà hẻm, ngõ Xã Đàn",Sổ đỏ,2025-03-27,Xã Đàn - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,11,11,47.0,9.0,5.0,nha
22657976,64.0,15.9,"Bán Nhà hẻm, ngõ Xã Đàn",Sổ đỏ,2025-03-27,Xã Đàn - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,18,18,64.0,12.0,5.0,nha
22657608,30.0,5.5,"Bán Nhà hẻm, ngõ Nguyễn Văn Cừ",Sổ đỏ,2025-03-27,Nguyễn Văn Cừ - Phường Bồ Đề,Long Biên,Hà Nội,3,3,30.0,10.0,3.0,nha
22657604,38.0,7.8,"Bán Nhà hẻm, ngõ Phúc Tân",Sổ đỏ,2025-03-27,Phúc Tân - Phường Phúc Tân,Hoàn Kiếm,Hà Nội,3,3,38.0,9.0,3.0,nha
22657005,41.0,10.3,"Bán Nhà hẻm, ngõ Đào Tấn",Sổ đỏ,2025-03-27,Đào Tấn - Phường Cống Vị,Ba Đình,Hà Nội,3,3,41.0,10.0,4.0,nha
22656439,22.0,4.9,"Bán Nhà hẻm, ngõ Đê Tô Hoàng",Sổ đỏ,2025-03-27,Đê Tô Hoàng - Phường Cầu Dền,Hai Bà Trưng,Hà Nội,3,3,22.0,7.0,3.0,nha
22656434,50.0,9.5,"Bán Nhà hẻm, ngõ Ngõ Quỳnh",Sổ đỏ,2025-03-27,Ngõ Quỳnh - Phường Thanh Lương,Hai Bà Trưng,Hà Nội,3,4,50.0,12.0,4.0,nha
22669305,40.0,6.5,"Bán Nhà hẻm, ngõ Hoàng Hoa Thám",Sổ đỏ,2025-03-27,Hoàng Hoa Thám - Phường Vĩnh Phúc,Ba Đình,Hà Nội,3,3,40.0,10.0,3.8,nha
22661704,47.0,6.85,"Bán Nhà hẻm, ngõ Bạch Mai",Sổ đỏ,2025-03-27,Bạch Mai - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,3,4,47.0,6.0,6.0,nha
22661703,30.0,5.75,"Bán Nhà hẻm, ngõ Nam Dư",Sổ đỏ,2025-03-27,Nam Dư - Phường Tương Mai,Hoàng Mai,Hà Nội,4,4,30.0,7.0,4.2,nha
22659645,50.0,11.8,"Bán Nhà hẻm, ngõ Tân Mai",Sổ đỏ,2025-03-27,Tân Mai - Phường Tân Mai,Hoàng Mai,Hà Nội,3,3,50.0,7.0,3.32,nha
22659640,200.0,25.0,"Bán Nhà hẻm, ngõ Đê Trần Khát Chân",Sổ đỏ,2025-03-27,Đê Trần Khát Chân - Phường Bạch Đằng,Hai Bà Trưng,Hà Nội,4,4,200.0,50.0,4.0,nha
22659637,40.0,10.9,"Bán Nhà hẻm, ngõ Đê La Thành",Sổ đỏ,2025-03-27,Đê La Thành - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,10,10,40.0,3.68,3.46,nha
22659636,55.0,13.9,"Bán Nhà hẻm, ngõ Minh Khai",Sổ đỏ,2025-03-27,Minh Khai - Phường Đồng Nhân,Hai Bà Trưng,Hà Nội,15,15,55.0,11.0,4.0,nha
22657599,71.0,22.0,"Bán Nhà hẻm, ngõ Khương Thượng",Sổ đỏ,2025-03-27,Khương Thượng - Phường Hàng Bột,Đống Đa,Hà Nội,2,2,71.0,14.0,4.0,nha
22657598,60.0,21.5,"Bán Nhà hẻm, ngõ Hoàng Quốc Việt",Sổ đỏ,2025-03-27,Hoàng Quốc Việt - Phường Nghĩa Đô,Cầu Giấy,Hà Nội,5,5,60.0,12.0,5.0,nha
22657597,47.0,5.5,"Bán Nhà hẻm, ngõ An Dương Vương",Sổ đỏ,2025-03-27,An Dương Vương - Phường Phú Thượng,Tây Hồ,Hà Nội,1,1,47.0,12.0,3.0,nha
22657594,53.0,9.2,"Bán Nhà hẻm, ngõ Kim Mã",Sổ đỏ,2025-03-27,Kim Mã - Phường Kim Mã,Ba Đình,Hà Nội,1,1,53.0,12.0,4.0,nha
22656732,42.0,5.35,"Bán Nhà hẻm, ngõ Phố Tân Khai",Sổ đỏ,2025-03-27,Phố Tân Khai - Phường Tân Mai,Hoàng Mai,Hà Nội,3,3,42.0,7.0,5.6,nha
22656729,33.0,5.35,"Bán Nhà hẻm, ngõ Phố Tân Khai",Sổ đỏ,2025-03-27,Phố Tân Khai - Phường Tân Mai,Hoàng Mai,Hà Nội,3,3,33.0,10.0,3.2,nha
22656453,46.0,10.65,"Bán Nhà hẻm, ngõ Đội Cấn",Sổ đỏ,2025-03-27,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,4,4,46.0,8.0,5.3,nha
22656452,35.0,6.98,"Bán Nhà hẻm, ngõ Phố 8 Tháng 3",Sổ đỏ,2025-03-27,Phố 8 Tháng 3 - Phường Trương Định,Hai Bà Trưng,Hà Nội,3,3,35.0,7.0,4.0,nha
22656447,55.0,19.5,"Bán Nhà hẻm, ngõ Yên Lạc",Sổ đỏ,2025-03-27,Yên Lạc - Phường Vĩnh Tuy,Hai Bà Trưng,Hà Nội,3,3,55.0,12.0,4.0,nha
22656449,30.0,12.5,"Bán Nhà hẻm, ngõ Đền Lừ 1",Sổ đỏ,2025-03-27,Đền Lừ 1 - Phường Hoàng Văn Thụ,Hoàng Mai,Hà Nội,3,3,30.0,7.0,4.0,nha
22656442,30.0,6.15,"Bán Nhà hẻm, ngõ Minh Khai",Sổ đỏ,2025-03-27,Minh Khai - Phường Minh Khai,Hai Bà Trưng,Hà Nội,2,2,30.0,6.6,4.0,nha
22666283,27.0,4.8,"Bán Nhà hẻm, ngõ Phúc Xá",Sổ đỏ,2025-03-27,Phúc Xá - Phường Phúc Xá,Ba Đình,Hà Nội,2,2,27.0,8.0,3.2,nha
22663220,32.0,5.5,"Bán Nhà hẻm, ngõ Nghĩa Dũng",Sổ đỏ,2025-03-27,Nghĩa Dũng - Phường Phúc Xá,Ba Đình,Hà Nội,3,4,32.0,10.0,3.2,nha
22663115,63.0,18.9,"Bán Nhà hẻm, ngõ Thụy Khuê",Sổ đỏ,2025-03-27,Thụy Khuê - Phường Thụy Khuê,Tây Hồ,Hà Nội,8,16,63.0,12.0,4.0,nha
22663114,42.0,6.5,"Bán Nhà hẻm, ngõ An Dương",Sổ đỏ,2025-03-27,An Dương - Phường Yên Phụ,Tây Hồ,Hà Nội,2,3,42.0,10.0,4.0,nha
22670268,20.0,10.6,"Bán Nhà hẻm, ngõ Tôn Đức Thắng",Sổ đỏ,2025-03-27,Tôn Đức Thắng - Phường Thịnh Quang,Đống Đa,Hà Nội,2,2,20.0,3.0,2.7,nha
22663039,33.0,5.3,"Bán Nhà hẻm, ngõ Vạn Kiếp",Sổ đỏ,2025-03-27,Vạn Kiếp - Phường Bạch Đằng,Hai Bà Trưng,Hà Nội,2,3,33.0,10.0,3.5,nha
22663034,35.0,8.8,"Bán Nhà hẻm, ngõ Xuân La",Sổ đỏ,2025-03-27,Xuân La - Phường Xuân La,Tây Hồ,Hà Nội,3,3,35.0,10.0,3.5,nha
22659531,82.0,8.35,"Bán Nhà hẻm, ngõ Bạch Đằng",Hợp đồng mua bán,2025-03-27,Bạch Đằng - Phường Bạch Đằng,Hai Bà Trưng,Hà Nội,2,2,82.0,16.0,4.4,nha
